"id","id_deputado","data","valor","tipodespesa","coddocumento","partido"
7,62881,"2020-07-01","2640.81","COMBUSTÍVEIS E LUBRIFICANTES.",7074278,"UNIÃO"
8,62881,"2020-07-02","1000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7068748,"UNIÃO"
9,62881,"2020-07-02","7800","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7073501,"UNIÃO"
12,62881,"2020-07-08","2000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7074307,"UNIÃO"
13,62881,"2020-07-13","200","COMBUSTÍVEIS E LUBRIFICANTES.",7071720,"UNIÃO"
14,62881,"2020-07-14","328.57","PASSAGEM AÉREA - RPA",1737762,"UNIÃO"
15,62881,"2020-07-15","661.6","PASSAGEM AÉREA - RPA",1735846,"UNIÃO"
16,62881,"2020-07-17","3000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7073745,"UNIÃO"
17,62881,"2020-07-17","262.03","PASSAGEM AÉREA - RPA",1737779,"UNIÃO"
18,62881,"2020-07-21","43.3","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7074234,"UNIÃO"
19,62881,"2020-07-21","190.01","COMBUSTÍVEIS E LUBRIFICANTES.",7074231,"UNIÃO"
20,62881,"2020-07-21","1000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7073897,"UNIÃO"
21,62881,"2020-07-21","1678.57","PASSAGEM AÉREA - RPA",1735956,"UNIÃO"
22,62881,"2020-07-22","104.5","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7074292,"UNIÃO"
23,62881,"2020-07-22","821.57","PASSAGEM AÉREA - RPA",1738647,"UNIÃO"
24,62881,"2020-07-23","1000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7076872,"UNIÃO"
28,62881,"2020-07-24","1000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7076871,"UNIÃO"
29,62881,"2020-07-28","1000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7076869,"UNIÃO"
30,62881,"2020-07-28","1193.6","PASSAGEM AÉREA - RPA",1736112,"UNIÃO"
31,62881,"2020-07-28","642.03","PASSAGEM AÉREA - RPA",1738691,"UNIÃO"
32,62881,"2020-08-03","400","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7083645,"UNIÃO"
33,62881,"2020-08-03","1148.23","COMBUSTÍVEIS E LUBRIFICANTES.",7082162,"UNIÃO"
34,62881,"2020-08-04","4000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7078890,"UNIÃO"
35,62881,"2020-08-04","928.57","PASSAGEM AÉREA - RPA",1738789,"UNIÃO"
37,62881,"2020-08-05","1000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7082141,"UNIÃO"
38,62881,"2020-08-05","1768.57","PASSAGEM AÉREA - RPA",1738797,"UNIÃO"
39,62881,"2020-08-06","930.03","PASSAGEM AÉREA - RPA",1738808,"UNIÃO"
40,62881,"2020-08-07","720.57","PASSAGEM AÉREA - RPA",1738813,"UNIÃO"
41,62881,"2020-08-10","2000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7082160,"UNIÃO"
42,62881,"2020-08-10","1395.03","PASSAGEM AÉREA - RPA",1737538,"UNIÃO"
43,62881,"2020-08-12","7800","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7082168,"UNIÃO"
45,62881,"2020-08-17","227.64","COMBUSTÍVEIS E LUBRIFICANTES.",7083644,"UNIÃO"
46,62881,"2020-08-17","150","COMBUSTÍVEIS E LUBRIFICANTES.",7083641,"UNIÃO"
47,62881,"2020-08-20","3000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7085696,"UNIÃO"
48,62881,"2020-08-21","94.5","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",7089849,"UNIÃO"
49,62881,"2020-08-24","12000","LOCAÇÃO OU FRETAMENTO DE AERONAVES",7085747,"UNIÃO"
50,62881,"2020-08-24","1235.47","PASSAGEM AÉREA - RPA",1738049,"UNIÃO"
51,62881,"2020-08-25","200","COMBUSTÍVEIS E LUBRIFICANTES.",7086442,"UNIÃO"
52,62881,"2020-08-26","636.49","PASSAGEM AÉREA - RPA",1738012,"UNIÃO"
53,62881,"2020-08-27","1000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7087905,"UNIÃO"
54,62881,"2020-08-27","1000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7087912,"UNIÃO"
55,62881,"2020-08-27","1000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7087915,"UNIÃO"
56,62881,"2020-08-28","1587.47","PASSAGEM AÉREA - RPA",1738993,"UNIÃO"
57,62881,"2020-08-31","1000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7087909,"UNIÃO"
58,62881,"2020-09-01","400","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7090029,"UNIÃO"
59,62881,"2020-09-01","3316.62","COMBUSTÍVEIS E LUBRIFICANTES.",7095120,"UNIÃO"
60,62881,"2020-09-03","75","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",7090108,"UNIÃO"
61,62881,"2020-09-03","1280.77","PASSAGEM AÉREA - RPA",1739062,"UNIÃO"
62,62881,"2020-09-03","1731.44","PASSAGEM AÉREA - RPA",1739063,"UNIÃO"
63,62881,"2020-09-04","152","PASSAGEM AÉREA - RPA",1739069,"UNIÃO"
64,62881,"2020-09-07","2000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7092781,"UNIÃO"
65,62881,"2020-09-08","78.1","PASSAGEM AÉREA - RPA",1739089,"UNIÃO"
66,62881,"2020-09-08","9.1","PASSAGEM AÉREA - RPA",1739090,"UNIÃO"
67,62881,"2020-09-12","230","COMBUSTÍVEIS E LUBRIFICANTES.",7095101,"UNIÃO"
68,62881,"2020-09-12","80","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",7095096,"UNIÃO"
69,62881,"2020-09-13","215.02","COMBUSTÍVEIS E LUBRIFICANTES.",7095099,"UNIÃO"
70,62881,"2020-09-15","1445.98","PASSAGEM AÉREA - RPA",1738301,"UNIÃO"
71,62881,"2020-09-15","881.34","PASSAGEM AÉREA - RPA",1739152,"UNIÃO"
72,62881,"2020-09-18","7800","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7095117,"UNIÃO"
73,62881,"2020-09-18","1849.03","PASSAGEM AÉREA - RPA",1739180,"UNIÃO"
74,62881,"2020-09-21","200","COMBUSTÍVEIS E LUBRIFICANTES.",7095089,"UNIÃO"
75,62881,"2020-09-21","1401.47","PASSAGEM AÉREA - RPA",1738402,"UNIÃO"
76,62881,"2020-09-21","10","PASSAGEM AÉREA - RPA",1739204,"UNIÃO"
77,62881,"2020-09-22","230.75","COMBUSTÍVEIS E LUBRIFICANTES.",7096474,"UNIÃO"
78,62881,"2020-09-22","3500","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7095747,"UNIÃO"
79,62881,"2020-09-22","1000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7096178,"UNIÃO"
80,62881,"2020-09-22","383.78","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",7096742,"UNIÃO"
81,62881,"2020-09-22","1465.47","PASSAGEM AÉREA - RPA",1739222,"UNIÃO"
82,62881,"2020-09-23","1000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7097878,"UNIÃO"
83,62881,"2020-09-23","3000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7102789,"UNIÃO"
84,62881,"2020-09-25","3500","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7097879,"UNIÃO"
85,62881,"2020-09-29","200","COMBUSTÍVEIS E LUBRIFICANTES.",7098748,"UNIÃO"
86,62881,"2020-09-29","4000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7098977,"UNIÃO"
87,62881,"2020-09-29","76.5","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",7099040,"UNIÃO"
88,62881,"2020-09-29","1235.47","PASSAGEM AÉREA - RPA",1739277,"UNIÃO"
89,62881,"2020-09-29","1215.34","PASSAGEM AÉREA - RPA",1739280,"UNIÃO"
90,62881,"2020-09-30","1000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7099238,"UNIÃO"
91,62881,"2020-09-30","2177.38","PASSAGEM AÉREA - RPA",1739289,"UNIÃO"
92,62881,"2020-10-01","400","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7102994,"UNIÃO"
93,62881,"2020-10-01","4145.45","COMBUSTÍVEIS E LUBRIFICANTES.",7102171,"UNIÃO"
94,62881,"2020-10-01","1000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7100919,"UNIÃO"
95,62881,"2020-10-01","4000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7100930,"UNIÃO"
96,62881,"2020-10-05","100","COMBUSTÍVEIS E LUBRIFICANTES.",7102175,"UNIÃO"
97,62881,"2020-10-05","1190.37","PASSAGEM AÉREA - RPA",1739322,"UNIÃO"
98,62881,"2020-10-07","200","COMBUSTÍVEIS E LUBRIFICANTES.",7102173,"UNIÃO"
99,62881,"2020-10-07","871.1","PASSAGEM AÉREA - RPA",1739355,"UNIÃO"
100,62881,"2020-10-09","95","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",7104747,"UNIÃO"
101,62881,"2020-10-13","1000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7104731,"UNIÃO"
102,62881,"2020-10-13","2154.91","PASSAGEM AÉREA - RPA",1739968,"UNIÃO"
103,62881,"2020-10-14","2000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7104729,"UNIÃO"
104,62881,"2020-10-14","93.8","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",7105005,"UNIÃO"
105,62881,"2020-10-14","1921.48","PASSAGEM AÉREA - RPA",1739427,"UNIÃO"
106,62881,"2020-10-15","200","COMBUSTÍVEIS E LUBRIFICANTES.",7104742,"UNIÃO"
107,62881,"2020-10-15","6000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7104893,"UNIÃO"
108,62881,"2020-12-15","359.91","PASSAGEM AÉREA - RPA",1744915,"UNIÃO"
109,62881,"2020-12-15","2024.34","PASSAGEM AÉREA - RPA",1744680,"UNIÃO"
110,62881,"2020-12-17","85","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",7132358,"UNIÃO"
111,62881,"2020-12-18","478","PASSAGEM AÉREA - RPA",1744996,"UNIÃO"
112,62881,"2020-12-22","155","COMBUSTÍVEIS E LUBRIFICANTES.",7134585,"UNIÃO"
113,62881,"2020-12-22","1290.57","PASSAGEM AÉREA - RPA",1745030,"UNIÃO"
114,62881,"2020-12-23","3000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7135617,"UNIÃO"
115,62881,"2020-12-23","448.19","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",7135619,"UNIÃO"
116,62881,"2020-12-26","141.03","COMBUSTÍVEIS E LUBRIFICANTES.",7135682,"UNIÃO"
117,62881,"2020-12-28","261.97","COMBUSTÍVEIS E LUBRIFICANTES.",7135979,"UNIÃO"
118,62881,"2020-12-28","1000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7135969,"UNIÃO"
119,62881,"2020-12-28","2000","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7135615,"UNIÃO"
120,62881,"2020-12-29","958.91","PASSAGEM AÉREA - RPA",1745119,"UNIÃO"
121,62881,"2020-12-29","405.56","PASSAGEM AÉREA - RPA",1745120,"UNIÃO"
122,62881,"2020-12-29","936.91","PASSAGEM AÉREA - RPA",1745122,"UNIÃO"
150,66179,"2020-01-02","152.02","COMBUSTÍVEIS E LUBRIFICANTES.",7014055,"PP"
151,66179,"2020-01-06","480","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7014451,"PP"
152,66179,"2020-01-08","206.04","COMBUSTÍVEIS E LUBRIFICANTES.",7014056,"PP"
153,66179,"2020-01-08","4000","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",6995864,"PP"
154,66179,"2020-01-09","212.64","TELEFONIA",7014462,"PP"
155,66179,"2020-01-16","145.34","COMBUSTÍVEIS E LUBRIFICANTES.",7014058,"PP"
156,66179,"2020-01-17","177.72","COMBUSTÍVEIS E LUBRIFICANTES.",7014059,"PP"
157,66179,"2020-01-20","396.72","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7014430,"PP"
158,66179,"2020-01-20","405","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7014433,"PP"
159,66179,"2020-01-20","413.28","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7014437,"PP"
160,66179,"2020-01-20","421.86","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7014424,"PP"
161,66179,"2020-01-21","192.66","COMBUSTÍVEIS E LUBRIFICANTES.",7014061,"PP"
162,66179,"2020-01-27","33.38","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7014486,"PP"
163,66179,"2020-01-27","67.5","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7014487,"PP"
164,66179,"2020-01-27","191.67","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7014488,"PP"
165,66179,"2020-01-28","237.54","COMBUSTÍVEIS E LUBRIFICANTES.",7014060,"PP"
166,66179,"2020-01-31","2388.62","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7009759,"PP"
167,66179,"2020-02-03","100","COMBUSTÍVEIS E LUBRIFICANTES.",7002786,"PP"
168,66179,"2020-02-04","336.81","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7028991,"PP"
169,66179,"2020-02-05","1511.57","PASSAGEM AÉREA - RPA",1725540,"PP"
170,66179,"2020-02-05","1218.57","PASSAGEM AÉREA - RPA",1725541,"PP"
172,66179,"2020-02-06","4500","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7014456,"PP"
173,66179,"2020-02-06","100","COMBUSTÍVEIS E LUBRIFICANTES.",7008288,"PP"
174,66179,"2020-02-06","210.39","COMBUSTÍVEIS E LUBRIFICANTES.",7014379,"PP"
175,66179,"2020-02-07","134.1","COMBUSTÍVEIS E LUBRIFICANTES.",7014027,"PP"
176,66179,"2020-02-11","617.85","PASSAGEM AÉREA - RPA",1726270,"PP"
177,66179,"2020-02-11","372.57","PASSAGEM AÉREA - RPA",1726277,"PP"
178,66179,"2020-02-11","617.85","PASSAGEM AÉREA - RPA",1726281,"PP"
179,66179,"2020-02-11","615.57","PASSAGEM AÉREA - RPA",1726283,"PP"
180,66179,"2020-02-11","516.85","PASSAGEM AÉREA - RPA",1726286,"PP"
181,66179,"2020-02-11","372.57","PASSAGEM AÉREA - RPA",1726292,"PP"
188,66179,"2020-02-15","4000","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7018454,"PP"
189,66179,"2020-02-17","50","COMBUSTÍVEIS E LUBRIFICANTES.",7018294,"PP"
192,66179,"2020-02-19","401.44","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7057468,"PP"
193,66179,"2020-02-19","409.82","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7057472,"PP"
194,66179,"2020-02-19","418.2","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7057478,"PP"
195,66179,"2020-02-19","426.87","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7057481,"PP"
196,66179,"2020-02-19","160","PASSAGEM AÉREA - RPA",1726957,"PP"
199,66179,"2020-03-02","480","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7058011,"PP"
200,66179,"2020-03-02","169.57","PASSAGEM AÉREA - RPA",1736902,"PP"
201,66179,"2020-03-02","267.57","PASSAGEM AÉREA - RPA",1736908,"PP"
202,66179,"2020-03-02","577.85","PASSAGEM AÉREA - RPA",1736909,"PP"
204,66179,"2020-03-09","100","COMBUSTÍVEIS E LUBRIFICANTES.",7030699,"PP"
205,66179,"2020-03-10","34.09","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7057442,"PP"
206,66179,"2020-03-10","121.77","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7057437,"PP"
207,66179,"2020-03-10","224.52","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7057447,"PP"
208,66179,"2020-03-10","168.85","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7057458,"PP"
209,66179,"2020-03-11","100","COMBUSTÍVEIS E LUBRIFICANTES.",7043854,"PP"
211,66179,"2020-03-15","4000","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7042085,"PP"
213,66179,"2020-03-27","120","COMBUSTÍVEIS E LUBRIFICANTES.",7043847,"PP"
216,66179,"2020-04-04","779.98","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7047219,"PP"
218,66179,"2020-04-07","4852","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7056160,"PP"
219,66179,"2020-04-09","234.19","TELEFONIA",7070218,"PP"
221,66179,"2020-04-15","4000","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7045496,"PP"
222,66179,"2020-04-22","2354.35","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7057435,"PP"
223,66179,"2020-04-27","68.25","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7070120,"PP"
224,66179,"2020-04-27","109.08","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7070126,"PP"
225,66179,"2020-04-27","35.47","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7070114,"PP"
226,66179,"2020-04-30","2342.93","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7069074,"PP"
228,66179,"2020-05-05","418.86","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7069519,"PP"
229,66179,"2020-05-05","427.62","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7069516,"PP"
230,66179,"2020-05-05","436.36","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7069502,"PP"
231,66179,"2020-05-05","445.41","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7069490,"PP"
232,66179,"2020-05-05","949.2","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7069980,"PP"
233,66179,"2020-05-06","4852","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7069523,"PP"
234,66179,"2020-05-09","173.03","TELEFONIA",7070240,"PP"
235,66179,"2020-05-15","4000","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7055877,"PP"
236,66179,"2020-05-27","66.42","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7070175,"PP"
237,66179,"2020-05-27","95.46","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7070176,"PP"
238,66179,"2020-05-30","2331.5","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7083675,"PP"
239,66179,"2020-06-01","85.5","SERVIÇOS POSTAIS",7060389,"PP"
240,66179,"2020-06-03","480","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7069530,"PP"
241,66179,"2020-06-03","662.04","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7069195,"PP"
243,66179,"2020-06-08","4852","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7083689,"PP"
244,66179,"2020-06-09","223.16","TELEFONIA",7070234,"PP"
245,66179,"2020-06-10","58.1","SERVIÇOS POSTAIS",7061882,"PP"
246,66179,"2020-06-16","4000","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7063868,"PP"
247,66179,"2020-06-17","363.08","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7070418,"PP"
248,66179,"2020-06-17","370.66","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7070415,"PP"
249,66179,"2020-06-17","378.24","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7070416,"PP"
250,66179,"2020-06-17","386.08","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7070414,"PP"
251,66179,"2020-06-23","127.55","SERVIÇOS POSTAIS",7069113,"PP"
252,66179,"2020-06-25","35.08","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7070130,"PP"
253,66179,"2020-06-25","67.91","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7070134,"PP"
254,66179,"2020-06-25","100.42","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7070139,"PP"
255,66179,"2020-06-25","67.3","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7070132,"PP"
256,66179,"2020-07-02","230.2","SERVIÇOS POSTAIS",7069122,"PP"
257,66179,"2020-07-03","2331.5","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7095019,"PP"
259,66179,"2020-07-05","712.91","DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.",7074041,"PP"
260,66179,"2020-07-07","4852","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7083698,"PP"
262,66179,"2020-07-09","177.26","TELEFONIA",7104450,"PP"
263,66179,"2020-07-14","4000","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7072237,"PP"
264,66179,"2020-07-27","33.95","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7104473,"PP"
265,66179,"2020-07-27","102.38","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7104480,"PP"
266,66179,"2020-07-27","33.41","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7104476,"PP"
268,66179,"2020-08-05","371.42","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7084574,"PP"
269,66179,"2020-08-05","379.16","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7084577,"PP"
270,66179,"2020-08-05","394.95","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7084582,"PP"
271,66179,"2020-08-05","386.93","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7084579,"PP"
272,66179,"2020-08-05","241.2","SERVIÇOS POSTAIS",7079481,"PP"
273,66179,"2020-08-07","4852","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7083702,"PP"
274,66179,"2020-08-09","176.81","TELEFONIA",7104436,"PP"
275,66179,"2020-08-15","4000","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7083391,"PP"
277,66179,"2020-08-26","68.6","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7104492,"PP"
278,66179,"2020-08-26","34.51","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7104489,"PP"
279,66179,"2020-08-26","34.51","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7104499,"PP"
280,66179,"2020-08-26","34.51","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7104494,"PP"
282,66179,"2020-09-05","382.83","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7124725,"PP"
283,66179,"2020-09-05","390.67","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7124726,"PP"
284,66179,"2020-09-05","398.77","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7124729,"PP"
285,66179,"2020-09-05","375.01","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7124714,"PP"
286,66179,"2020-09-09","177.26","TELEFONIA",7104108,"PP"
287,66179,"2020-09-17","4000","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7094412,"PP"
288,66179,"2020-09-25","34.97","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7125423,"PP"
289,66179,"2020-09-25","34.87","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7125424,"PP"
290,66179,"2020-09-25","34.87","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7125428,"PP"
291,66179,"2020-09-25","34.87","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7125426,"PP"
292,66179,"2020-09-25","2419.87","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7125467,"PP"
293,66179,"2020-10-02","480","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7122211,"PP"
295,66179,"2020-10-05","386.38","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7122193,"PP"
296,66179,"2020-10-05","394.45","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7122190,"PP"
297,66179,"2020-10-05","402.52","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7122188,"PP"
298,66179,"2020-10-05","410.86","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7122187,"PP"
300,66179,"2020-10-07","4852","MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR",7122206,"PP"
301,66179,"2020-10-09","192.16","TELEFONIA",7122232,"PP"
302,66179,"2020-10-17","4000","LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES",7110622,"PP"
